agg_rating,bar_name1,bar_name2,bar_name3,bar_name4,bar_name5,bar_pct1,bar_pct2,bar_pct3,bar_pct4,bar_pct5,ceo_approval_pct,ceo_approval_ratings,comp_ben_rating,company_count_QnA,company_count_jobs,company_count_photos,company_count_reviews,company_count_salaries,company_empl,company_facebook,company_hq,company_indeed_url,company_industry,company_name,company_overall_rating,company_rev,company_twitter,company_website,con_text,culture_rating,helpful_downvote_count,helpful_upvote_count,jobsec_advancement_rating,main_text,management_rating,pro_text,rating_name1,rating_name2,rating_name3,rating_name4,rating_name5,rating_scr1,rating_scr2,rating_scr3,rating_scr4,rating_scr5,review_date,review_title,reviewer_company_empl_status,reviewer_job_location,reviewer_job_title,top_list,work_life_rating 
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,,,width: 100.0%;,"Youtube give the best creative freedom to make original content while  helping a big community of viewers, there is a lot of new techniques that I learned from trying to be competitive to get more views.",width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"February 1, 2017",Good Company, (Current Employee) –  ,"Lees Summit, MO",YouTube Partner,Best Fortune 500 Companies,width: 100.0%;
width: 60.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 40.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 60.0%;,,1,width: 100.0%;,The work is extremely easy intellectually for I have learned the main primary SOP (standard operating procedures) but it is tiresome on the body after consecutively lifting bulks of items. I think the best part of this position is getting to see customers and communicating with them.,width: 80.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"February 1, 2017",Decent but not for me!, (Current Employee) –  ,"San Francisco, CA",Store Operator,Best Fortune 500 Companies,width: 40.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 60.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,Hiring Agency doesn't work well with employees,width: 100.0%;,,3,width: 20.0%;,A typical day at work was completing orders and shopping on the salesfloor. spent a lot of time traveling from store to store to help. hardest part of the job was trying to get time off from work and starting early.,width: 40.0%;,Work with little oversight,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"February 1, 2017",Productive and Fast paced, (Former Employee) –  ,"Sunnyvale, CA",Rover Operator,Best Fortune 500 Companies,width: 80.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,No raises,width: 100.0%;,,3,width: 100.0%;,It was a great company who was the delivery service in a lot of people got what they needed without having to go to the store to buy it it was same day delivery some of the managers were a little racist but besides that it was a pretty good experience,width: 100.0%;,Free food,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"February 1, 2017",Was a very good job wish I still had it, (Former Employee) –  ,"San Francisco Bay Area, CA",Warehouse Lead,Best Fortune 500 Companies,width: 100.0%;
width: 60.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 60.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,Working night shift. I want to day shift,width: 40.0%;,,,width: 40.0%;,Spending around 7 hours in car. Need to learn different software programs before able to drive autonomous. The workplace culture is relaxed. Hardest part of the job is being in a car the only goes 25mph.,width: 40.0%;,Free Food,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"January 31, 2017",Normal day in the work place, (Current Employee) –  ,"Mountain View, CA",Operations Specialist,Best Fortune 500 Companies,width: 60.0%;
width: 60.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 60.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 60.0%;,1,2,width: 60.0%;,A rewarding challenge every day.  There were many new ideas and views on how to tackle the challenges of building a fiber network.  I am glad I took on the challenge.  It helped me to grow professionally.,width: 60.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"January 30, 2017",Hard Challenging Work, (Current Employee) –  ,"Morrisville, NC",Customer Relations Representative,Best Fortune 500 Companies,width: 60.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,No OT,width: 40.0%;,2,3,width: 80.0%;,I started as a dishwasher got promoted to and porter and then a Reciever there's a lot of room for growth. As a Reciever I check all food that comes into the building for my floor by temping and making sure it's 40 or below. Check to make sure the quality looks good.,width: 60.0%;,Free lunch,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"June 20, 2017",This is a Great place To Work, (Current Employee) –  ,"Manhattan, NY",Reciever/Stocker,Best Fortune 500 Companies,width: 80.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 60.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,Take home pay low versus other positions,width: 100.0%;,1,4,width: 80.0%;,Compensation is low relative to market value but everything else is beyond comparison.  Love the ability to give back to the community and to make a difference.,width: 80.0%;,"Free food, lots of vacation time, flexible work environment",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"March 4, 2017",Impossible to Describe What Google is Like, (Current Employee) –  ,"Atlanta, GA",Program Manager,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,layoff,width: 80.0%;,,2,width: 100.0%;,I worked under google for a few short months but they had great benefits for us. Too bad they bought us out and decided not to keep us to continue to work for them,width: 100.0%;,great benefits,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"March 3, 2017",fun place, (Former Employee) –  ,"San Leandro, CA",Assembly Line Worker / Production,Best Fortune 500 Companies,width: 100.0%;
width: 60.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,Not a lot of direction.,width: 40.0%;,,,width: 20.0%;,Being a TVC is financially rewarding but that is about it.  If you are used to and want feedback and guidance this is not the job for you.,width: 40.0%;,Free lunches,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"March 2, 2017",A different work environment, (Current Employee) –  ,"Atlanta, GA",Warehouse Logistics Project Manager,Best Fortune 500 Companies,width: 80.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 80.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,,,width: 100.0%;,"very wonderful place to work. learnt how to do the job with a team work and professional skills , how to maintain and represent a team, the workplace is very secured.",width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"February 28, 2017",lovable place tp work with, (Former Employee) –  ,omega B,SME 2,Best Fortune 500 Companies,width: 100.0%;
width: 60.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 80.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,tedious and boring,width: 60.0%;,1,2,width: 40.0%;,"there is virtually no human interaction even though there are about 25 people in our department. Can't talk at all, must meet accuracy and productivity numbers of 97.5%, and when break or lunchtime come, everyone runs outside (no phones allowed in the building) to use their phones. Few stay for the 2-year assignment. I am not a young person so maybe those 25 years old would be ok. They seem to like the free snacks and cereal",width: 40.0%;,pay,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"February 24, 2017",tedious and boring, (Current Employee) –  ,"Ann Arbor, MI",Quality Control,Best Fortune 500 Companies,width: 100.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 80.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,"management issues, contracted, Adecco",width: 80.0%;,1,9,width: 40.0%;,I was contracted on a project at Google by Adecco.  I was a remote worker and travelled 75% of the time.  Its only a two year contract so it doesn't leave a lot of room to grow.  The project I was under seemed very disorganized and not at a level I would have expected from a company like Google.  This may be due to the fact that many of the moving parts are contracted but I witnessed a lot of issues due to poor communication and management.  I enjoyed my time there for the most part.  The job was very basic and monotonous but the pay was decent plus extras.,width: 60.0%;,"pay, travel, and flexibility",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"February 21, 2017",Contracted, (Former Employee) –  ,"Austin, TX",Field Operations,Best Fortune 500 Companies,width: 60.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 0.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 0.0%;,,,width: 0.0%;,Great place to learn and grow as  a professional. Facilities are very accommodating and the resources available create a very productive and healthy work place experience.,width: 0.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"February 20, 2017",Great work environment with friendly staff., (Current Employee) –  ,"Bothell, WA","Randstad USA, Visual Data Specialist",Best Fortune 500 Companies,width: 0.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,Fast paced enviornment,width: 100.0%;,,1,width: 100.0%;,"If you're a software engineer, you're among the kings of the hill at Google. It's an engineer-driven company without a doubt (that *is* changing, but it's still very engineer-focused).The perks are amazing. Yes, free breakfast, lunch, an dinner every weekday. Aaaaaamazing holiday parties (at Waldorf Astoria, NY Public Library, MoMA, etc.); overnight ski trips to Vermont; overnight nature trips to the Poconos …",width: 100.0%;,"Free lunches, Free Bowling, Great parks",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"February 20, 2017","Fast Paced Work Place, Technology Company", (Former Employee) –  ,"Mountain View, CA 94043",Manager,Best Fortune 500 Companies,width: 100.0%;
width: 40.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 40.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 20.0%;,,,width: 20.0%;,A good place to work if you are an overachiever and a self starter. There is not a lot of training available so you need to find the way yourself. The company does support good employees and will help out if your project ends.,width: 20.0%;,free coffee,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"February 20, 2017",good place for self starters, (Former Employee) –  ,"Mountain View, CA",Operations Manager,Best Fortune 500 Companies,width: 60.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,No OT,width: 40.0%;,2,3,width: 80.0%;,I started as a dishwasher got promoted to and porter and then a Reciever there's a lot of room for growth. As a Reciever I check all food that comes into the building for my floor by temping and making sure it's 40 or below. Check to make sure the quality looks good.,width: 60.0%;,Free lunch,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"June 20, 2017",This is a Great place To Work, (Current Employee) –  ,"Manhattan, NY",Reciever/Stocker,Best Fortune 500 Companies,width: 80.0%;
